OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,CreationDate,Creator,EditDate,Editor,Speed (km/h),Direction of travel (°),Compass reading (°),Position source type,Receiver Name,Horizontal Accuracy (m),Vertical Accuracy (m),Latitude,Longitude,Altitude,PDOP,HDOP,VDOP,Fix Type,Correction Age,x,y
49,Bewick's Wren,1,No,,,,,,,,,,,,,,,,,,,,,,8d5f3142-c4ac-4460-993a-4e77538072f7,12/17/21 16:24,ccber_user,12/17/21 16:24,ccber_user,,,,,,,,,,,,,,,,-119.8455102,34.40902803
50,Orange-crowned Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,a3efb802-0a65-4a80-92ac-23bac38cfafc,12/17/21 16:24,ccber_user,12/17/21 16:24,ccber_user,,,,,,,,,,,,,,,,-119.845536,34.4088929
51,Yellow-rumped Warbler,6,No,,,,,,,,,,,,,,,,,,,,,,98ddcf3e-d0d1-4753-a637-ce8ba423b40f,12/17/21 16:25,ccber_user,12/17/21 16:25,ccber_user,,,,,,,,,,,,,,,,-119.8453184,34.40917859
52,American Crow,1,No,,,,,,,,,,,,,,,,,,,,,,5d5c64f5-aa3b-40dc-8ef4-21b78c73105f,12/17/21 16:25,ccber_user,12/17/21 16:25,ccber_user,,,,,,,,,,,,,,,,-119.8446937,34.4087655
53,Bufflehead,2,No,,,,,,,,,,,,,,,,,,,,,,3f879ff5-a012-4c26-b552-d46219727bfc,12/17/21 16:26,ccber_user,12/17/21 16:26,ccber_user,,,,,,,,,,,,,,,,-119.8451897,34.40802618
54,Lesser Scaup,17,No,,,,,,,,,,,,,,,,,,,,,,fd5677e0-8f34-43d6-90ef-4063772e5d6f,12/17/21 16:27,ccber_user,12/17/21 16:27,ccber_user,,,,,,,,,,,,,,,,-119.8455196,34.40833311
55,Ruddy Duck,21,No,,,,,,,,,,,,,,,,,,,,,,be949a61-c64d-46f0-8b77-52f8e9191cc9,12/17/21 16:28,ccber_user,12/17/21 16:28,ccber_user,,,,,,,,,,,,,,,,-119.8456529,34.40838716
56,Snowy Egret,1,No,,,,,,,,,,,,,,,,,,,,,,ab13ae36-032b-4b60-9bc6-1c80bad99426,12/17/21 16:28,ccber_user,12/17/21 16:28,ccber_user,,,,,,,,,,,,,,,,-119.8464835,34.40796538
57,Double-crested Cormorant,47,No,,,,,,,,,,,,,,,,,,,,,,f2cc5b9a-9062-44b6-81ed-ef3a0f0c30bb,12/17/21 16:29,ccber_user,12/17/21 16:29,ccber_user,,,,,,,,,,,,,,,,-119.8464732,34.40799511
58,Western Gull,1,No,,,,,,,,,,,,,,,,,,,,,,872c33a4-95ef-4050-a514-1c3da9e0399c,12/17/21 16:29,ccber_user,12/17/21 16:29,ccber_user,,,,,,,,,,,,,,,,-119.846513,34.40799511
59,Ring-billed Gull,1,No,,,,,,,,,,,,,,,,,,,,,,87c05d23-6ba5-4854-a962-0e1ff99c8a54,12/17/21 16:29,ccber_user,12/17/21 16:29,ccber_user,,,,,,,,,,,,,,,,-119.8457487,34.40812704
60,Ring-billed Gull,1,No,,,,,,,,,,,,,,,,,,,,,,ca56d874-8b1b-4399-9ca1-e412471ff136,12/17/21 16:31,ccber_user,12/17/21 16:31,ccber_user,,,,,,,,,,,,,,,,-119.8449836,34.40772939
61,Red-winged Blackbird,7,No,,,,,,,,,,,,,,,,,,,,,,46588a1c-bff5-498f-91bf-13c1d50aca8b,12/17/21 16:31,ccber_user,12/17/21 16:32,ccber_user,,,,,,,,,,,,,,,,-119.8446374,34.40869263
62,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,1446eec1-e614-4a40-bd2e-9baec44ab2f0,12/17/21 16:33,ccber_user,12/17/21 16:33,ccber_user,,,,,,,,,,,,,,,,-119.8439829,34.40856121
