OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,CreationDate,Creator,EditDate,Editor,x,y
58,House Wren,1,No,,,,,,,,,,,,,,,,,,,,,,44506f2e-5471-4556-91cb-d33b8c956a2c,3/24/2021 3:47:04 PM,ccber_user,3/24/2021 3:47:04 PM,ccber_user,-119.843757250694,34.4079933706056
59,House Finch,2,No,,,,,,,,,,,,,,,,,,,,,,45b90a7b-97eb-4df6-8ab0-ec97c82711a9,3/24/2021 3:47:50 PM,ccber_user,3/24/2021 3:47:50 PM,ccber_user,-119.843793187797,34.4074999202671
60,House Finch,11,No,,,,,,,,,,,,,,,,,,,,,,115163eb-c48f-49bb-b582-5444977515cc,3/24/2021 3:48:52 PM,ccber_user,3/24/2021 3:48:52 PM,ccber_user,-119.843831691387,34.4075549836634
61,American Coot,5,No,,,,,,,,,,,,,,,,,,,,,,c92f18fe-d564-4983-ac80-7a81c872fa20,3/24/2021 3:49:33 PM,ccber_user,3/24/2021 3:49:33 PM,ccber_user,-119.843734147822,34.407055176864
62,California Towhee,2,No,,,,,,,,,,,,,,,,,,,,,,3395a249-8166-45c3-9b65-f7f521b9a688,3/24/2021 3:49:49 PM,ccber_user,3/24/2021 3:49:49 PM,ccber_user,-119.84338247805,34.4072097782974
63,American Pipit,1,No,,,,,,,,,,,,,,,,,,,,,,3ba2423d-2a3a-47cd-8361-f2f09c861283,3/24/2021 3:50:02 PM,ccber_user,3/24/2021 3:50:02 PM,ccber_user,-119.843518526103,34.4069408137018
64,Whimbrel,1,No,,,,,,,,,,,,,,,,,,,,,,4997a14f-2ffc-47a9-939d-dbb71aa4bf33,3/24/2021 3:51:11 PM,ccber_user,3/24/2021 3:51:11 PM,ccber_user,-119.843464619999,34.4064388864943
65,Sanderling,68,No,,,,,,,,,,,,,,,,,,,,,,4a5a4b76-8341-4b5a-8a36-6634363e2c4e,3/24/2021 3:51:24 PM,ccber_user,3/24/2021 4:02:49 PM,ccber_user,-119.843736714309,34.4059602516555
66,Northern Rough-winged Swallow,1,No,,,,,,,,,,,,,,,,,,,,,,13a9e84c-d10a-428b-9d47-48a85cb5f496,3/24/2021 3:52:43 PM,ccber_user,3/24/2021 3:52:43 PM,ccber_user,-119.843813722387,34.4056976370213
67,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,6ecf3a54-ef69-4eb7-8525-7a28f6574531,3/24/2021 3:52:55 PM,ccber_user,3/24/2021 3:52:55 PM,ccber_user,-119.843947202156,34.4060534375583
68,Mallard,2,No,,,,,,,,,,,,,,,,,,,,,,92624d7e-b9e7-42de-bba4-a7e6c6bc9e2c,3/24/2021 3:53:05 PM,ccber_user,3/24/2021 3:53:05 PM,ccber_user,-119.844239832852,34.406260986864
69,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,00dec75e-bf0c-4c3f-b98d-533cd00e479c,3/24/2021 3:53:29 PM,ccber_user,3/24/2021 3:53:29 PM,ccber_user,-119.843813946067,34.4064193199993
70,Northern Mockingbird,1,Yes,,,,Changed Repeat Observation from No to Yes after survey review.,,,,,,,,,,,,,,,,,,a1e0d594-a005-449a-a0e0-fef176138764,3/24/2021 3:55:34 PM,ccber_user,4/5/2021 7:11:57 PM,CCBER-Admin,-119.844378387204,34.4060829860579
71,Greater Yellowlegs,2,No,,,,,,,,,,,,,,,,,,,,,,a07a6b10-4c43-4a27-9296-1611a4aea111,3/24/2021 3:56:26 PM,ccber_user,3/24/2021 3:56:26 PM,ccber_user,-119.843662383211,34.4060959214906
72,Common Yellowthroat,1,No,,,,,,,,,,,,,,,,,,,,,,7eaa652b-ad3c-44af-aa30-3530a68ff39c,3/24/2021 3:58:05 PM,ccber_user,3/24/2021 3:58:05 PM,ccber_user,-119.844493366171,34.4062080334314
73,White-crowned Sparrow,3,No,,,,,,,,,,,,,,,,,,,,,,fb829b67-83ac-4a5b-b149-6f92f94ca731,3/24/2021 3:58:16 PM,ccber_user,3/24/2021 3:58:16 PM,ccber_user,-119.844075261492,34.4062080334314
74,Common Yellowthroat,2,No,,,,,,,,,,,,,,,,,,,,,,12680d96-05c4-44bc-9673-a55e7ae14d31,3/24/2021 3:59:29 PM,ccber_user,3/24/2021 3:59:29 PM,ccber_user,-119.844211145153,34.40583720208
75,Black Turnstone,8,No,,,,,,,,,,,,,,,,,,,,,,6b52e152-e4cc-4838-8f16-dda38279abdd,3/24/2021 4:00:54 PM,ccber_user,3/24/2021 4:00:54 PM,ccber_user,-119.84365774431,34.4049869156208
