OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,CreationDate,Creator,EditDate,Editor,Speed (km/h),Direction of travel (°),Compass reading (°),Position source type,Receiver Name,Horizontal Accuracy (m),Vertical Accuracy (m),Latitude,Longitude,Altitude,PDOP,HDOP,VDOP,Fix Type,Correction Age,x,y
49,Song Sparrow,2,No,,,,,,,,,,,,,,,,,,,,,,f5ca28ae-50a7-4e40-bfb6-304b18769230,3/15/2022 3:25:14 PM,ccber_user,3/15/2022 3:25:40 PM,ccber_user,,,,,Samsung SM-T713,3.29,3.29,34.4087101666667,-119.844809533333,-25.9,1,0.7,0.7,1,,-119.844809533625,34.4087101667465
50,White-crowned Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,a6885d42-bb66-49a7-ad1f-2747c035b6ed,3/15/2022 3:25:47 PM,ccber_user,3/15/2022 3:25:47 PM,ccber_user,,,,,Samsung SM-T713,3.29,3.29,34.4087067166667,-119.8446592,-26.2,1,0.7,0.7,1,,-119.844659199664,34.4087067167634
51,House Finch,1,No,,,,,,,,,,,,,,,,,,,,,,82e804dc-a3e7-4b9c-be67-14c460cbbf0e,3/15/2022 3:25:56 PM,ccber_user,3/15/2022 3:25:56 PM,ccber_user,,,,,,,,,,,,,,,,-119.844506673814,34.4087328187906
52,Greater/Lesser Scaup,1,No,,,,,,,,,,,,,,,,,,,,,,e7b0ac41-4142-45ed-9b46-785d762b4d55,3/15/2022 3:26:43 PM,ccber_user,3/15/2022 3:26:43 PM,ccber_user,,,,,,,,,,,,,,,,-119.844476672778,34.4078516635365
53,Bufflehead,2,No,,,,,,,,,,,,,,,,,,,,,,27a47b47-395b-48ff-ab03-6edb6171d49b,3/15/2022 3:26:50 PM,ccber_user,3/15/2022 3:27:05 PM,ccber_user,,,,,,,,,,,,,,,,-119.844663053437,34.4079776443279
54,Black-crowned Night-Heron,1,No,,,,,,,,,,,,,,,,,,,,,,b373110d-ff52-43f1-aad4-4b7734b925a1,3/15/2022 3:27:15 PM,ccber_user,3/15/2022 3:27:15 PM,ccber_user,,,,,,,,,,,,,,,,-119.843984899059,34.4079813492937
55,Greater/Lesser Scaup,3,No,,,,,,,,,,,,,,,,,,,,,,e63899c5-6224-4ab5-b47b-f4b3490f7a2d,3/15/2022 3:28:28 PM,ccber_user,3/15/2022 3:28:28 PM,ccber_user,,,,,,,,,,,,,,,,-119.844972938074,34.4070309338581
56,Bufflehead,8,No,,,,,,,,,,,,,,,,,,,,,,440364fd-fe7e-452d-9e7e-4987319fce01,3/15/2022 3:28:39 PM,ccber_user,3/15/2022 3:28:39 PM,ccber_user,,,,,,,,,,,,,,,,-119.844815749967,34.406942005472
57,Townsend's Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,f554a8af-66e4-4622-9c07-9641f9c7abc1,3/15/2022 3:31:23 PM,ccber_user,3/15/2022 3:31:23 PM,ccber_user,,,,,,,,,,,,,,,,-119.84381423802,34.4086427434536
58,Ruby-crowned Kinglet,1,No,,,,,,,,,,,,,,,,,,,,,,b99ef2ce-53e0-4c66-bf02-db829e3eca94,3/15/2022 3:32:23 PM,ccber_user,3/15/2022 3:32:23 PM,ccber_user,,,,,,,,,,,,,,,,-119.843921960395,34.4085289924172
59,Northern Mockingbird,1,No,,,,,,,,,,,,,,,,,,,,,,93db63fb-e984-4ece-a0bd-b7419b5a8bb2,3/15/2022 3:32:32 PM,ccber_user,3/15/2022 3:32:32 PM,ccber_user,,,,,,,,,,,,,,,,-119.843396502548,34.4084067181442
